id,title,group,priority,has_purpose,visual_status,issue_code,field,finding,recommended_action,verified,verification_note,gate_e_label,gate_e_note
ea_good_mornings,Good Mornings,Legs,P2,True,PASS,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.,REAL,,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_hammer_strength_iso_lateral_leg_curl_alternating_legs,Hammer Strength Iso-lateral LEG CURL Alternating Legs,Legs,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Hammer Strength Iso-lateral LEG CURL Alternating Legs, Hammer Strength Iso-lateral LEG Curl_alternate Legs.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),DEDUP_CANDIDATE,alternate/alternating naming duplicate
ea_hammer_strength_iso_lateral_leg_curl_alternate_legs,Hammer Strength Iso-lateral LEG Curl_alternate Legs,Legs,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Hammer Strength Iso-lateral LEG CURL Alternating Legs, Hammer Strength Iso-lateral LEG Curl_alternate Legs.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),DEDUP_CANDIDATE,alternate/alternating naming duplicate
ea_in_and_out_squats,In and Out Squats,Legs,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Steps; Title↔Steps,"Steps are exactly identical to another differently named exercise: In and Out Squats, In and Out Squats Jump Bodyweight, In and Out Squats Jump Bodyweight (2).","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),DEDUP_CANDIDATE,"The ""(2)"" suffix on the third id/title is a standard data-entry-accident marker for an unintentionally duplicated row, not a named variant"
ea_in_and_out_squats_jump_bodyweight,In and Out Squats Jump Bodyweight,Legs,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Steps; Title↔Steps,"Steps are exactly identical to another differently named exercise: In and Out Squats, In and Out Squats Jump Bodyweight, In and Out Squats Jump Bodyweight (2).","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),DEDUP_CANDIDATE,"The ""(2)"" suffix on the third id/title is a standard data-entry-accident marker for an unintentionally duplicated row, not a named variant"
ea_in_and_out_squats_jump_bodyweight_2,In and Out Squats Jump Bodyweight (2),Legs,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Steps; Title↔Steps,"Steps are exactly identical to another differently named exercise: In and Out Squats, In and Out Squats Jump Bodyweight, In and Out Squats Jump Bodyweight (2).","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),DEDUP_CANDIDATE,"The ""(2)"" suffix on the third id/title is a standard data-entry-accident marker for an unintentionally duplicated row, not a named variant"
ea_kettlebell_reverse_lunge,Kettlebell Reverse Lunge,Legs,P1,True,PASS,PRIOR_REAUDIT,Purpose/Steps; Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,"Use foot stability + knee tracking + controlled depth rather than enforcing a vertical shin.; Use controlled depth, stable foot and knee tracking; shin angle may vary with anatomy and exercise goal.; Prefer 'drive through the whole foot/tripod foot' while keeping heel grounded.; Qualify the target: 'about ... if comfortable and controlled' or use available pain-free ROM.",REAL,"Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: Steps say ""Push through the front heel to stand"" -- heel-only cue, not whole-foot/tripod-foot",FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_kettlebell_reverse_lunge,Kettlebell Reverse Lunge,Legs,P1,True,PASS,SPINE_CUE,Purpose/Steps; Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.,REAL,,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_leg_press_wide_high_stance,Leg Press Wide High Stance,Legs,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Leg Press Wide High Stance, Leg Press Wide High Stance Behind View.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),LEGITIMATE_VARIANT,"differs only by camera/view/angle words: ['behind', 'view']"
ea_leg_press_wide_high_stance_behind_view,Leg Press Wide High Stance Behind View,Legs,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Leg Press Wide High Stance, Leg Press Wide High Stance Behind View.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),LEGITIMATE_VARIANT,"differs only by camera/view/angle words: ['behind', 'view']"
ea_nordic_hamstring_curl_with_partner,Nordic Hamstring Curl with Partner,Legs,P1,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps,"Changed from 'single most effective' to 'one of the most effective', but still ranks the exercise and directly claims injury reduction. Prefer 'well-supported eccentric hamstring exercise widely used in hamstring-injury risk-reduction programs'; add regression because the movement is demanding.","Rewrite: 'A well-supported eccentric hamstring exercise widely used in sports conditioning and hamstring-injury risk-reduction programs.'; Replace with 'can', 'may', 'often', 'a useful option', or a specific observable training effect.; Keep the card inside fitness scope: describe the training target; add symptom-based stop/referral guidance instead of promising treatment.; Require difficulty, prerequisites, regressions and relevant joint/region safety tags before publication.",REAL,"Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: absolute/comparative words: ['most effective', 'one of the']",FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_nordic_hamstring_curl_with_partner,Nordic Hamstring Curl with Partner,Legs,P1,True,PASS,SUPERLATIVE_CLAIM,Purpose; Purpose/Steps,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters.",REAL,Comparative/superlative language confirmed in Purpose text,SAFETY-MEDICAL_CAUSAL_CLAIM,"Gate E: evidence-backed (Nordic curl injury-reduction RR~0.49 per meta-analysis cited by operator) but still an unqualified superlative -- needs softened wording, not full removal"
ea_plate_good_morning_anterior,Plate Good Morning Anterior,Legs,P2,True,PASS,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.,REAL,,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_plate_lateral_lunge,Plate Lateral Lunge,Legs,P1,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,"Replace with 'can', 'may', 'often', 'a useful option', or a specific observable training effect.",REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: absolute/comparative words: ['almost nothing else'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_plate_lateral_lunge,Plate Lateral Lunge,Legs,P1,True,PASS,SUPERLATIVE_CLAIM,Purpose; Purpose/Steps,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters.",REAL,Comparative/superlative language confirmed in Purpose text,PERFORMANCE_CLAIM,Gate E: genuine unqualified comparative/exclusivity claim about training effect -- needs softening
ea_plate_single_leg_pinch_grip_deadlift,Plate Single Leg Pinch Grip Deadlift,Legs,P1,True,PASS,PRIOR_REAUDIT,Purpose/Steps,"REV2 changed this card, but the edit does not close every prior finding. Keep the unresolved prior action(s) below.","Replace with 'can', 'may', 'often', 'a useful option', or a specific observable training effect.; Prefer 'brace and maintain a stable/neutral spine' unless posterior pelvic tilt/bench contact is intentionally required.",REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: absolute/comparative words: ['best '],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_plate_squat_hold,Plate Squat Hold,Legs,P1,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.,REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: lifestyle words: ['posture'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_resistance_band_kneeling_leg_half_circle,Resistance Band Kneeling Leg Half Circle,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.,REAL,,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_resistance_band_kneeling_leg_half_circle_on_bench,Resistance Band Kneeling Leg Half Circle on Bench,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.,REAL,,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_single_leg_romanian_deadlift_dumbbell,Single Leg Romanian Deadlift Dumbbell,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.,REAL,,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_single_leg_romanian_deadlifts_right_cable_resistance_band,Single Leg Romanian Deadlifts Right Cable Resistance Band,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.,REAL,,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_sissy_squat_bodyweight,Sissy Squat Bodyweight,Legs,P1,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps; Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,"Add supported regression, shallow initial ROM, gradual exposure, and stop if anterior knee pain occurs.; Replace with 'can', 'may', 'often', 'a useful option', or a specific observable training effect.",REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: absolute/comparative words: ['almost nothing else'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_sissy_squat_bodyweight,Sissy Squat Bodyweight,Legs,P1,True,PASS,SUPERLATIVE_CLAIM,Purpose; Purpose/Steps; Steps,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters.",REAL,Comparative/superlative language confirmed in Purpose text,PERFORMANCE_CLAIM,Gate E: genuine unqualified comparative/exclusivity claim about training effect -- needs softening
ea_barbell_deadlift,Barbell Deadlift,Powerlifting,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Steps; Title↔Steps,"Steps are exactly identical to another differently named exercise: Barbell Deadlift 360 Degrees, Barbell Deadlift, Barbell Deadlift (front POV), Barbell Deadlift (side POV).","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),LEGITIMATE_VARIANT,"differs only by camera/view/angle words: ['360', 'degrees', 'front', 'pov', 'side']"
ea_barbell_deadlift_front_pov,Barbell Deadlift (front POV),Powerlifting,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Steps; Title↔Steps,"Steps are exactly identical to another differently named exercise: Barbell Deadlift 360 Degrees, Barbell Deadlift, Barbell Deadlift (front POV), Barbell Deadlift (side POV).","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),LEGITIMATE_VARIANT,"differs only by camera/view/angle words: ['360', 'degrees', 'front', 'pov', 'side']"
ea_barbell_deadlift_side_pov,Barbell Deadlift (side POV),Powerlifting,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Steps; Title↔Steps,"Steps are exactly identical to another differently named exercise: Barbell Deadlift 360 Degrees, Barbell Deadlift, Barbell Deadlift (front POV), Barbell Deadlift (side POV).","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),LEGITIMATE_VARIANT,"differs only by camera/view/angle words: ['360', 'degrees', 'front', 'pov', 'side']"
ea_barbell_muscle_clean,Barbell Muscle Clean,Powerlifting,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Barbell Muscle Clean, Barbell Power Clean.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),REAL_DEFECT,"Already independently confirmed: muscle clean and power clean are different lifts (muscle clean finishes with a straight-arm pull, no re-bend/re-catch under the bar; power clean racks the bar in a full front-rack catch) -- identical Steps text is wrong for one of them"
ea_barbell_power_clean,Barbell Power Clean,Powerlifting,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Barbell Muscle Clean, Barbell Power Clean.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),REAL_DEFECT,"Already independently confirmed: muscle clean and power clean are different lifts (muscle clean finishes with a straight-arm pull, no re-bend/re-catch under the bar; power clean racks the bar in a full front-rack catch) -- identical Steps text is wrong for one of them"
ea_plate_thruster,Plate Thruster,Powerlifting,P1,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps; Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,"State the direct effect of the exercise without ranking it against another method.; Use 'move through the largest controlled, pain-free range you can maintain without compensation.'",REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: comparative words: ['faster than'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_plate_thruster,Plate Thruster,Powerlifting,P1,True,PASS,SUPERLATIVE_CLAIM,Purpose; Purpose/Steps; Steps,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters.",REAL,Comparative/superlative language confirmed in Purpose text,PERFORMANCE_CLAIM,Gate E: genuine unqualified comparative/exclusivity claim about training effect -- needs softening
ea_backhand_raise,Backhand Raise,Shoulders,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.,REAL,,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_band_behind_neck_shoulder_press,Band Behind Neck Shoulder Press,Shoulders,P1,False,NOT_VERIFIED,BEHIND_NECK,Purpose/Steps,Behind-neck positioning can demand substantial shoulder external rotation/abduction and cervical positioning that is not appropriate for every user.,"Prefer a front-of-body variation by default; if retained, label Advanced and require pain-free shoulder mobility and controlled range.",REAL,Title/Steps confirm behind-neck movement pattern,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_band_face_pull,Band Face Pull,Shoulders,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Band Face Pull, Resistance Bands Facepull.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),DEDUP_CANDIDATE,"""Band"" vs ""Resistance Bands"" is synonym equipment naming for the identical movement"
ea_barbell_back_wide_shrug,Barbell Back Wide Shrug,Shoulders,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Barbell Back Wide Shrug, Barbell Back Wide Shrugs.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),DEDUP_CANDIDATE,"near-identical titles (ratio=0.98), diff words: ['shrug', 'shrugs']"
ea_barbell_back_wide_shrugs,Barbell Back Wide Shrugs,Shoulders,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Barbell Back Wide Shrug, Barbell Back Wide Shrugs.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),DEDUP_CANDIDATE,"near-identical titles (ratio=0.98), diff words: ['shrug', 'shrugs']"
ea_barbell_behind_neck_push_press,Barbell Behind Neck Push Press,Shoulders,P1,False,NOT_VERIFIED,BEHIND_NECK,Purpose/Steps,Behind-neck positioning can demand substantial shoulder external rotation/abduction and cervical positioning that is not appropriate for every user.,"Prefer a front-of-body variation by default; if retained, label Advanced and require pain-free shoulder mobility and controlled range.",REAL,Title/Steps confirm behind-neck movement pattern,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_barbell_seated_behind_neck_military_press,Barbell Seated Behind Neck Military Press,Shoulders,P1,False,NOT_VERIFIED,BEHIND_NECK,Purpose/Steps,Behind-neck positioning can demand substantial shoulder external rotation/abduction and cervical positioning that is not appropriate for every user.,"Prefer a front-of-body variation by default; if retained, label Advanced and require pain-free shoulder mobility and controlled range.",REAL,Title/Steps confirm behind-neck movement pattern,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_behind_neck_press_resistance_band_cable,Behind Neck Press Resistance Band Cable,Shoulders,P1,False,NOT_VERIFIED,BEHIND_NECK,Purpose/Steps; Steps,Behind-neck positioning can demand substantial shoulder external rotation/abduction and cervical positioning that is not appropriate for every user.,"Prefer a front-of-body variation by default; if retained, label Advanced and require pain-free shoulder mobility and controlled range.",REAL,Title/Steps confirm behind-neck movement pattern,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_cable_upright_row_with_ez_bar,Cable Upright Row with EZ Bar,Shoulders,P1,False,NOT_VERIFIED,UPRIGHT_ROW,Purpose/Steps,Upright-row tolerance varies with shoulder anatomy and range; rigid height or pain claims should be avoided.,"Use a comfortable range, avoid forcing elbows high, and stop if there is pinching at the front/top of the shoulder; offer lateral-raise/cable alternatives.",REAL,Title confirms upright-row movement pattern,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_cable_upright_row_with_straight_bar,Cable Upright Row with Straight Bar,Shoulders,P1,False,NOT_VERIFIED,UPRIGHT_ROW,Purpose/Steps,Upright-row tolerance varies with shoulder anatomy and range; rigid height or pain claims should be avoided.,"Use a comfortable range, avoid forcing elbows high, and stop if there is pinching at the front/top of the shoulder; offer lateral-raise/cable alternatives.",REAL,Title confirms upright-row movement pattern,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_dumbbell_chest_supported_y_raise,Dumbbell Chest Supported Y Raise,Shoulders,P1,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,"Replace with 'can', 'may', 'often', 'a useful option', or a specific observable training effect.",REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: absolute/comparative words: ['almost nothing else'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_dumbbell_chest_supported_y_raise,Dumbbell Chest Supported Y Raise,Shoulders,P1,True,PASS,SUPERLATIVE_CLAIM,Purpose; Purpose/Steps,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters.",REAL,Comparative/superlative language confirmed in Purpose text,PERFORMANCE_CLAIM,Gate E: genuine unqualified comparative/exclusivity claim about training effect -- needs softening
ea_dumbbell_external_rotatio,Dumbbell External Rotatio,Shoulders,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Dumbbell External Rotatio, Dumbbell External Rotation.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),DEDUP_CANDIDATE,identical titles (case/punct only) -> true duplicate row
ea_dumbbell_external_rotation,Dumbbell External Rotation,Shoulders,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Dumbbell External Rotatio, Dumbbell External Rotation.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),DEDUP_CANDIDATE,identical titles (case/punct only) -> true duplicate row
ea_dumbbell_face_down_lying_shoulder_pres,Dumbbell Face Down Lying Shoulder Pres,Shoulders,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Dumbbell Face Down Lying Shoulder Pres, Dumbbell Face Down Lying Shoulder Press.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),DEDUP_CANDIDATE,identical titles (case/punct only) -> true duplicate row
ea_dumbbell_face_down_lying_shoulder_press,Dumbbell Face Down Lying Shoulder Press,Shoulders,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Dumbbell Face Down Lying Shoulder Pres, Dumbbell Face Down Lying Shoulder Press.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),DEDUP_CANDIDATE,identical titles (case/punct only) -> true duplicate row
ea_dumbbell_laying_30_degree_shrug,Dumbbell Laying 30 Degree Shrug,Shoulders,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.,REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: lifestyle words: ['posture'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_dumbbell_scott_press,Dumbbell Scott Press,Shoulders,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Dumbbell Scott Press, Dumbbell Scott Press (360 Degrees).","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),LEGITIMATE_VARIANT,"differs only by camera/view/angle words: ['360', 'degrees']"
ea_dumbbell_scott_press_360_degrees,Dumbbell Scott Press (360 Degrees),Shoulders,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Dumbbell Scott Press, Dumbbell Scott Press (360 Degrees).","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),LEGITIMATE_VARIANT,"differs only by camera/view/angle words: ['360', 'degrees']"
ea_dumbbell_shoulder_extension,Dumbbell Shoulder Extension,Shoulders,P1,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps; Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,"Replace with 'can', 'may', 'often', 'a useful option', or a specific observable training effect.; Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.",REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: absolute/comparative words: ['only '],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_dumbbell_shoulder_extension,Dumbbell Shoulder Extension,Shoulders,P1,True,PASS,SPINE_CUE,Purpose; Purpose/Steps; Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.,REAL,,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_dumbbell_shoulder_extension,Dumbbell Shoulder Extension,Shoulders,P1,True,PASS,SUPERLATIVE_CLAIM,Purpose; Purpose/Steps; Steps,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters.",REAL,Comparative/superlative language confirmed in Purpose text,PERFORMANCE_CLAIM,Gate E: genuine unqualified comparative/exclusivity claim about training effect -- needs softening
