id,title,group,priority,has_purpose,visual_status,issue_code,field,finding,recommended_action
ea_dumbbell_stiff_leg_deadlift,Dumbbell Stiff Leg Deadlift,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_dumbbell_straight_leg_deadlift,Dumbbell Straight Leg Deadlift,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_dumbbell_supported_sissy_squat,Dumbbell Supported Sissy Squat,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_elevated_standing_calf_raise,Elevated Standing Calf Raise,Legs,P1,False,NOT_VERIFIED,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_exercise_ball_wall_squat,Exercise Ball Wall Squat,Legs,P1,False,NOT_VERIFIED,SPINE_CUE,Purpose/Steps; Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_exercise_ball_wall_squat,Exercise Ball Wall Squat,Legs,P1,False,NOT_VERIFIED,KNEE_TOE_RULE,Purpose/Steps; Steps,Uses knee-behind-toes / knee-past-toes as a universal rule. Knee travel can be normal; alignment and control matter more.,"Cue a stable whole foot and knee tracking in line with the toes; let range depend on controlled, pain-free mechanics."
ea_frog_jumps,Frog Jumps,Legs,P1,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps,"Neutral-spine cue was fixed. 'Landing noise is the best indicator' can be a coaching heuristic, but it is still too absolute. Prefer 'a useful cue for landing control'.","Replace with 'can', 'may', 'often', 'a useful option', or a specific observable training effect.; Prefer 'brace and maintain a stable/neutral spine' unless posterior pelvic tilt/bench contact is intentionally required."
ea_frog_jumps,Frog Jumps,Legs,P1,True,PASS,SUPERLATIVE_CLAIM,Purpose; Purpose/Steps,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters."
ea_good_mornings,Good Mornings,Legs,P2,True,PASS,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_hammer_strength_iso_lateral_leg_curl_alternating_legs,Hammer Strength Iso-lateral LEG CURL Alternating Legs,Legs,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Hammer Strength Iso-lateral LEG CURL Alternating Legs, Hammer Strength Iso-lateral LEG Curl_alternate Legs.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_hammer_strength_iso_lateral_leg_curl_alternate_legs,Hammer Strength Iso-lateral LEG Curl_alternate Legs,Legs,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Hammer Strength Iso-lateral LEG CURL Alternating Legs, Hammer Strength Iso-lateral LEG Curl_alternate Legs.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_horizontal_leg_press,Horizontal Leg Press,Legs,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Qualify the target: 'about ... if comfortable and controlled' or use available pain-free ROM.
ea_horizontal_leg_press_calf_raise,Horizontal Leg Press Calf Raise,Legs,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Prefer 'brace and maintain a stable/neutral spine' unless posterior pelvic tilt/bench contact is intentionally required.
ea_horizontal_leg_press_single_leg,Horizontal Leg Press Single Leg,Legs,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps; Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Prefer 'brace and maintain a stable/neutral spine' unless posterior pelvic tilt/bench contact is intentionally required.; Qualify the target: 'about ... if comfortable and controlled' or use available pain-free ROM.
ea_horizontal_leg_press_single_leg,Horizontal Leg Press Single Leg,Legs,P2,True,PASS,SPINE_CUE,Purpose/Steps; Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_in_and_out_squats,In and Out Squats,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps; Title↔Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_in_and_out_squats,In and Out Squats,Legs,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Steps; Title↔Steps,"Steps are exactly identical to another differently named exercise: In and Out Squats, In and Out Squats Jump Bodyweight, In and Out Squats Jump Bodyweight (2).","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_in_and_out_squats_jump_bodyweight,In and Out Squats Jump Bodyweight,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps; Title↔Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_in_and_out_squats_jump_bodyweight,In and Out Squats Jump Bodyweight,Legs,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Steps; Title↔Steps,"Steps are exactly identical to another differently named exercise: In and Out Squats, In and Out Squats Jump Bodyweight, In and Out Squats Jump Bodyweight (2).","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_in_and_out_squats_jump_bodyweight_2,In and Out Squats Jump Bodyweight (2),Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps; Title↔Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_in_and_out_squats_jump_bodyweight_2,In and Out Squats Jump Bodyweight (2),Legs,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Steps; Title↔Steps,"Steps are exactly identical to another differently named exercise: In and Out Squats, In and Out Squats Jump Bodyweight, In and Out Squats Jump Bodyweight (2).","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_jumping_lunge,Jumping Lunge,Legs,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Qualify the target: 'about ... if comfortable and controlled' or use available pain-free ROM.
ea_kettlebell_calf_raise,Kettlebell Calf Raise,Legs,P1,True,PASS,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_kettlebell_reverse_lunge,Kettlebell Reverse Lunge,Legs,P1,True,PASS,PRIOR_REAUDIT,Purpose/Steps; Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,"Use foot stability + knee tracking + controlled depth rather than enforcing a vertical shin.; Use controlled depth, stable foot and knee tracking; shin angle may vary with anatomy and exercise goal.; Prefer 'drive through the whole foot/tripod foot' while keeping heel grounded.; Qualify the target: 'about ... if comfortable and controlled' or use available pain-free ROM."
ea_kettlebell_reverse_lunge,Kettlebell Reverse Lunge,Legs,P1,True,PASS,SPINE_CUE,Purpose/Steps; Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_kettlebell_seated_calf_raise,Kettlebell Seated Calf Raise,Legs,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Qualify the target: 'about ... if comfortable and controlled' or use available pain-free ROM.
ea_kettlebell_single_leg_calf_raise,Kettlebell Single Leg Calf Raise,Legs,P1,True,PASS,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_kettlebell_squats,Kettlebell Squats,Legs,P1,False,NOT_VERIFIED,KNEE_TOE_RULE,Purpose/Steps,Uses knee-behind-toes / knee-past-toes as a universal rule. Knee travel can be normal; alignment and control matter more.,"Cue a stable whole foot and knee tracking in line with the toes; let range depend on controlled, pain-free mechanics."
ea_kettlebell_staggered_deadlift,Kettlebell Staggered Deadlift,Legs,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,"REV2 changed this card, but the edit does not close every prior finding. Keep the unresolved prior action(s) below.",Prefer 'drive through the whole foot/tripod foot' while keeping heel grounded.; Prefer 'brace and maintain a stable/neutral spine' unless posterior pelvic tilt/bench contact is intentionally required.
ea_kettlebell_suitcase_squat,Kettlebell Suitcase Squat,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_kneeling_leg_curl_machine,Kneeling Leg Curl Machine,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_landmine_calf_raise,Landmine Calf Raise,Legs,P1,True,PASS,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_landmine_curtsy_lunge,Landmine Curtsy Lunge,Legs,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Prefer 'drive through the whole foot/tripod foot' while keeping heel grounded.
ea_landmine_goblet_curtsy_lunge,Landmine Goblet Curtsy Lunge,Legs,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Prefer 'drive through the whole foot/tripod foot' while keeping heel grounded.
ea_landmine_hack_squat,Landmine Hack Squat,Legs,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Qualify the target: 'about ... if comfortable and controlled' or use available pain-free ROM.
ea_landmine_lunge_to_overhead_press,Landmine Lunge to Overhead Press,Legs,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Prefer 'drive through the whole foot/tripod foot' while keeping heel grounded.
ea_lateral_box_jump,Lateral Box Jump,Legs,P1,True,PASS,KNEE_TOE_RULE,Purpose/Steps,Uses knee-behind-toes / knee-past-toes as a universal rule. Knee travel can be normal; alignment and control matter more.,"Cue a stable whole foot and knee tracking in line with the toes; let range depend on controlled, pain-free mechanics."
ea_leg_press_wide_high_stance,Leg Press Wide High Stance,Legs,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Leg Press Wide High Stance, Leg Press Wide High Stance Behind View.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_leg_press_wide_high_stance_behind_view,Leg Press Wide High Stance Behind View,Legs,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Leg Press Wide High Stance, Leg Press Wide High Stance Behind View.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_mts_iso_lateral_kneeling_leg_curl,MTS Iso-lateral Kneeling LEG CURL,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_med_ball_front_squat_raise,Med Ball Front Squat Raise,Legs,P1,True,PASS,PRIOR_REAUDIT,Purpose/Steps; Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,"Use 'move through the largest controlled, pain-free range you can maintain without compensation.'"
ea_med_ball_front_squat_raise,Med Ball Front Squat Raise,Legs,P1,True,PASS,KNEE_TOE_RULE,Purpose/Steps; Steps,Uses knee-behind-toes / knee-past-toes as a universal rule. Knee travel can be normal; alignment and control matter more.,"Cue a stable whole foot and knee tracking in line with the toes; let range depend on controlled, pain-free mechanics."
ea_med_ball_front_squat_raise,Med Ball Front Squat Raise,Legs,P1,True,PASS,FORCED_ROM,Purpose/Steps; Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_medicine_ball_jumps,Medicine Ball Jumps,Legs,P1,True,PASS,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_multi_hip_abduction,Multi Hip Abduction,Legs,P1,False,NOT_VERIFIED,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_multi_hip_adduction,Multi Hip Adduction,Legs,P1,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Keep the card inside fitness scope: describe the training target; add symptom-based stop/referral guidance instead of promising treatment.
ea_narrow_stance_heels_elevated_dumbbell_goblet_squats,Narrow Stance Heels Elevated Dumbbell Goblet Squats,Legs,P1,True,PASS,KNEE_TOE_RULE,Purpose/Steps; Steps,Uses knee-behind-toes / knee-past-toes as a universal rule. Knee travel can be normal; alignment and control matter more.,"Cue a stable whole foot and knee tracking in line with the toes; let range depend on controlled, pain-free mechanics."
ea_narrow_stance_heels_elevated_dumbbell_goblet_squats,Narrow Stance Heels Elevated Dumbbell Goblet Squats,Legs,P1,True,PASS,FORCED_ROM,Purpose/Steps; Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_nordic_hamstring_curl_with_partner,Nordic Hamstring Curl with Partner,Legs,P1,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps,"Changed from 'single most effective' to 'one of the most effective', but still ranks the exercise and directly claims injury reduction. Prefer 'well-supported eccentric hamstring exercise widely used in hamstring-injury risk-reduction programs'; add regression because the movement is demanding.","Rewrite: 'A well-supported eccentric hamstring exercise widely used in sports conditioning and hamstring-injury risk-reduction programs.'; Replace with 'can', 'may', 'often', 'a useful option', or a specific observable training effect.; Keep the card inside fitness scope: describe the training target; add symptom-based stop/referral guidance instead of promising treatment.; Require difficulty, prerequisites, regressions and relevant joint/region safety tags before publication."
ea_nordic_hamstring_curl_with_partner,Nordic Hamstring Curl with Partner,Legs,P1,True,PASS,SUPERLATIVE_CLAIM,Purpose; Purpose/Steps,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters."
ea_normal_squat_smith_machine,Normal Squat Smith Machine,Legs,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Qualify the target: 'about ... if comfortable and controlled' or use available pain-free ROM.
ea_plate_curtsy_lunge,Plate Curtsy Lunge,Legs,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Prefer 'drive through the whole foot/tripod foot' while keeping heel grounded.
ea_plate_deficit_lunge,Plate Deficit Lunge,Legs,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,"Use controlled depth, stable foot and knee tracking; shin angle may vary with anatomy and exercise goal.; Prefer 'drive through the whole foot/tripod foot' while keeping heel grounded."
ea_plate_forward_lunge,Plate Forward Lunge,Legs,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Qualify the target: 'about ... if comfortable and controlled' or use available pain-free ROM.
ea_plate_good_morning_anterior,Plate Good Morning Anterior,Legs,P2,True,PASS,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_plate_lateral_lunge,Plate Lateral Lunge,Legs,P1,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,"Replace with 'can', 'may', 'often', 'a useful option', or a specific observable training effect."
ea_plate_lateral_lunge,Plate Lateral Lunge,Legs,P1,True,PASS,SUPERLATIVE_CLAIM,Purpose; Purpose/Steps,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters."
ea_plate_overhead_walking_lunge,Plate Overhead Walking Lunge,Legs,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Prefer 'drive through the whole foot/tripod foot' while keeping heel grounded.
ea_plate_single_leg_pinch_grip_deadlift,Plate Single Leg Pinch Grip Deadlift,Legs,P1,True,PASS,PRIOR_REAUDIT,Purpose/Steps,"REV2 changed this card, but the edit does not close every prior finding. Keep the unresolved prior action(s) below.","Replace with 'can', 'may', 'often', 'a useful option', or a specific observable training effect.; Prefer 'brace and maintain a stable/neutral spine' unless posterior pelvic tilt/bench contact is intentionally required."
ea_plate_squat_hold,Plate Squat Hold,Legs,P1,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.
ea_plate_squat_hold,Plate Squat Hold,Legs,P1,True,PASS,KNEE_TOE_RULE,Purpose/Steps,Uses knee-behind-toes / knee-past-toes as a universal rule. Knee travel can be normal; alignment and control matter more.,"Cue a stable whole foot and knee tracking in line with the toes; let range depend on controlled, pain-free mechanics."
ea_plate_staggered_deadlift,Plate Staggered Deadlift,Legs,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,"REV2 changed this card, but the edit does not close every prior finding. Keep the unresolved prior action(s) below.",Prefer 'drive through the whole foot/tripod foot' while keeping heel grounded.
ea_resistance_band_bent_leg_kickback_kneeling,Resistance Band Bent Leg Kickback (kneeling),Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_resistance_band_calf_press_sitting_on_chair,Resistance Band Calf Press Sitting on Chair,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_resistance_band_clam,Resistance Band Clam,Legs,P1,False,NOT_VERIFIED,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_resistance_band_kneeling_leg_half_circle,Resistance Band Kneeling Leg Half Circle,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_resistance_band_kneeling_leg_half_circle_on_bench,Resistance Band Kneeling Leg Half Circle on Bench,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_resistance_band_one_leg_kickback_bent_position,Resistance Band One Leg Kickback (bent Position),Legs,P1,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_resistance_band_one_leg_kickback_bent_position,Resistance Band One Leg Kickback (bent Position),Legs,P1,False,NOT_VERIFIED,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_resistance_band_standing_hip_abduction,Resistance Band Standing Hip Abduction,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_seated_calf_machine,Seated Calf Machine,Legs,P1,False,NOT_VERIFIED,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_seated_calf_raises_dumbbell_on_knee,Seated Calf Raises Dumbbell on Knee,Legs,P1,False,NOT_VERIFIED,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_seated_leg_curl_machine,Seated Leg Curl Machine,Legs,P1,False,NOT_VERIFIED,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_single_leg_romanian_deadlift_dumbbell,Single Leg Romanian Deadlift Dumbbell,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_single_leg_romanian_deadlifts_right_cable_resistance_band,Single Leg Romanian Deadlifts Right Cable Resistance Band,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_sissy_squat_bodyweight,Sissy Squat Bodyweight,Legs,P1,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps; Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,"Add supported regression, shallow initial ROM, gradual exposure, and stop if anterior knee pain occurs.; Replace with 'can', 'may', 'often', 'a useful option', or a specific observable training effect."
ea_sissy_squat_bodyweight,Sissy Squat Bodyweight,Legs,P1,True,PASS,FORCED_ROM,Purpose; Purpose/Steps; Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_sissy_squat_bodyweight,Sissy Squat Bodyweight,Legs,P1,True,PASS,SUPERLATIVE_CLAIM,Purpose; Purpose/Steps; Steps,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters."
ea_smith_machine_narrow_stance_heels_elevated_squats,Smith Machine Narrow Stance Heels Elevated Squats,Legs,P1,True,PASS,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_sumo_squat_over_shoulder_resistance_band,Sumo Squat Over Shoulder Resistance Band,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_sumo_squat_in_between_legs_resistance_band,Sumo Squat in Between Legs Resistance Band,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_suspension_trainer_with_grips_split_squat,Suspension Trainer with Grips Split Squat,Legs,P1,False,NOT_VERIFIED,KNEE_TOE_RULE,Purpose/Steps,Uses knee-behind-toes / knee-past-toes as a universal rule. Knee travel can be normal; alignment and control matter more.,"Cue a stable whole foot and knee tracking in line with the toes; let range depend on controlled, pain-free mechanics."
ea_barbell_clean_deadlift,Barbell Clean Deadlift,Powerlifting,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_barbell_clean_pull,Barbell Clean Pull,Powerlifting,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_barbell_clean_and_jerk_split_squat,Barbell Clean and Jerk Split Squat,Powerlifting,P1,False,NOT_VERIFIED,KNEE_TOE_RULE,Purpose/Steps,Uses knee-behind-toes / knee-past-toes as a universal rule. Knee travel can be normal; alignment and control matter more.,"Cue a stable whole foot and knee tracking in line with the toes; let range depend on controlled, pain-free mechanics."
ea_barbell_deadlift,Barbell Deadlift,Powerlifting,P2,False,NOT_VERIFIED,SPINE_CUE,Steps; Title↔Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_barbell_deadlift,Barbell Deadlift,Powerlifting,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Steps; Title↔Steps,"Steps are exactly identical to another differently named exercise: Barbell Deadlift 360 Degrees, Barbell Deadlift, Barbell Deadlift (front POV), Barbell Deadlift (side POV).","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
